instrument_key,float_mktcap_hkd,total_mktcap_hkd,circulating_mktcap_hkd,market_cap_field_name,market_cap_as_of_date,market_cap_source_label,market_cap_currency,market_cap_admissibility_note,latest_turnover_hkd,latest_volume_shares,liquidity_field_name,liquidity_as_of_date,liquidity_source_label,liquidity_currency,as_of_date,source_label
00493,,875993181.000000,875993181.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,400027.000000,33243005.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00491,,96400227.000000,96400227.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00489,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00488,,1220796217.000000,1220796217.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00487,,206912630.000000,206912630.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,22996.000000,536000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00486,,60468199151.000000,60468199151.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,1329908.000000,335125.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00485,,90468157.000000,90468157.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00484,,130511068.000000,130511068.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,18580.000000,24500.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00483,,91845000.000000,91845000.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00482,,184043357.000000,184043357.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,78400.000000,110000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00480,,1737803110.000000,1737803110.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,52640.000000,45600.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00476,,178557010.000000,178557010.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,38648.000000,70300.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00475,,194836590.000000,194836590.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,166870.000000,424000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00474,,956677695.000000,956677695.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,11640.000000,108000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00472,,914163627.000000,914163627.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,28250.000000,100000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00471,,83958374.000000,83958374.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,929332.000000,5224000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00470,,87896625285.000000,5673066000.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,47561037.000000,905054.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00468,,3208254120.000000,3208254120.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00467,,12795549419.000000,12795549419.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,15311226.000000,31169577.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00465,,1702537500.000000,1702537500.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,13719411.000000,2613700.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00464,,438620360.000000,438620360.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,2440.000000,4000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00460,,9491027734.000000,9491027734.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,12712900.000000,12354000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00459,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00458,,508669551.000000,508669551.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00456,,91047276.000000,91047276.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,1680.000000,4000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00455,,195653811.000000,195653811.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00451,,1524834116.000000,1524834116.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,7367664.000000,8482047.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00450,,753527928.000000,753527928.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,29820.000000,36000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00444,,60439500.000000,60439500.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00442,,191771000.000000,191771000.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,405080.000000,516000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00440,,13735337798.000000,13735337798.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,8209676.000000,191600.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00439,,424828091.000000,424828091.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,32560.000000,48000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00438,,280352091.000000,153035385.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,9558.000000,6200.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00436,,209463094.000000,209463094.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00435,,4041717506.000000,4041717506.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,2039085.000000,888817.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00434,,1946516312.000000,1946516312.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,10076907.000000,3897749.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00433,,915130564.000000,915130564.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,1416770.000000,22530000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00432,,529941553.000000,529941553.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,133568.000000,502876.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00431,,77758576.000000,77758576.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00430,,153332522.000000,153332522.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00428,,31494390.000000,31494390.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,19965.000000,80000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00426,,45301700.000000,45301700.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,11704.000000,106000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00425,,45273210255.000000,45273210255.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,165535549.000000,4303456.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00423,,319384000.000000,319384000.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,20520.000000,28000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00422,,231458400.000000,231458400.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,37120.000000,145000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00420,,894269681.000000,894269681.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,190040.000000,264000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00419,,726255656.000000,726255656.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,931955.000000,1973813.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00418,,820235305.000000,820235305.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,26820.000000,38000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00417,,184394702.000000,184394702.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,11150.000000,15445.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00413,,330532554.000000,330532554.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00412,,6196203042.000000,6196203042.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,73638346.000000,65683200.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00411,,2976221438.000000,2976221438.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00410,,2261792953.000000,2261792953.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,355810.000000,810000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00408,,1312381226.000000,1312381226.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,1276903.000000,550010.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00406,,262832160.000000,262832160.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,58100.000000,90000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00405,,3897329895.000000,3897329895.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,4033677.000000,5476564.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00403,,86609559.000000,86609559.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,14922.000000,86000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
00401,,222337293.000000,222337293.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,98680.000000,500000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
